street_name,crime_number,load_shedding_status
SIBEKO,1,0
MYOLO,0,0
MHLONTLO,3,0
MNTUNIZI,4,0
MZANE,4,1
MNQAYI,3,0
MNQCUNUBE,6,0
VAKWANA,1,0
MVIMBI,7,0
XENGXE,4,0
SISHUBA,4,1
GXASHELA,6,0
BONKOLO,8,0
BHEMYE,5,0
TYEKU,10,0
MSENGE,10,0
SKAPU,0,0
NTLEMENZA,3,0
NONTSELE,2,0
SITHELA,9,0
SIGKOTI,3,0
TWCU,10,0
LUBELWANA,1,1
NOKWAZI,1,0
MONGESI,3,0
MAWISA,1,0
MADAYI,10,0
TALA,9,0
MATETA,3,0
HLOTWA,8,0
MNINAWA,3,1
MSUTWANA,5,1
LANGA,4,0
KHAYAMNANDI,4,0
JEFF MASEMOLA,8,0
MAFUNKA,6,1
JANYA,7,0
IGXIYA,11,0
IHLABANKOMO,8,1
IHOBE,9,0
IGIYO-GIYO,4,0
VUSUMZI PIMPI,1,0
LWAZI,6,1
SOBAMBISANA,2,1
SONWABISANE,6,0
BUYAMBO,7,0
ZWELITSHA,9,0
DIKINYEKA,4,0
NANANA,8,1
MCEWULA,8,0
MRABALALA,8,0
NOLUDWE,4,0
MKGORO,4,0
MSENGANA,9,0
LAWULO,7,0
QUBAKA,8,1
NOTHABILE,9,0
DIDIYELA,0,0
NCIPHISA,5,1
MATILOSHE,0,0
INKWALI,7,1
PHAZAMA,2,0
GUQUKA,8,1
PHATHELE,11,0
FUNDISA,1,1
GOQOZA,10,0
BEKELENTLOKO,10,0
HAMBAYO,5,1
KHAKISA,7,1
MVELISHO,4,0
FUNDAYO,4,1
NOTHABILE SQUARE,2,1
YEYI,10,0
MOLINE,9,0
TUNICA,8,1
HICKMAN,2,0
uMZIVUBU,5,0
SHWABANE,8,1
SIQAZA,0,0
SONDELA,8,0
NXARUNI,7,0
SIDLOYI,3,1
TYUME,3,0
SONWABO,6,0
MVUZO,3,0
MONANI,9,0
NKONYA,7,0
VUMILE,5,1
SISONKE,3,0
SICUKUJEJE,0,1
MAPOLO,10,0
LINDELWA,7,0
NKULUMO,3,1
MAVU,2,0
FATO,7,0
MZWANDILE,2,0
MPHO,4,0
DILO,8,0
MPUMI,3,0
DIMBA,3,1
LIPLA,4,0
IKHOZI,6,0
NTSITSA,7,1
uMGENI,6,0
ISOMI,3,0
USUTU,8,0
TYHUME,1,0
MBASHE,3,0
MDUMBI,4,1
NILI,3,0
UMKOMAZI,5,1
TOKAZI,7,0
BAMBI,10,0
DIKIZA,0,0
NOMZAMO MONGO,10,0
IMPANGELE,7,0
ISIKHOVA,1,0
ISIKWATSHA,4,0
INQGAZA,5,0
INQABE,5,0
ISAVI,8,0
NATCHEZ,5,0
MORGANZA,6,0
HLONTO,5,0
GADI,2,0
CHUKUMISA,7,0
GANGA,4,0
HLOMELA,8,1
BOMVANA,10,0
THWALI,10,0
ISINUKA,10,0
ZIMELA,8,0
BAZINDLOVU,3,1
BHONGWENIL,2,0
MAKHULONG,6,0
NDLOVINI,7,0
QWALANE,3,0
NKUMBI,7,0
AMAKHOLWA,0,0
BAMBANI,7,0
UHLAHLANI,4,0
MKHAZA,5,0
ABONWABISI,3,0
ICOLA,2,1
HULUHU,2,0
IFUBESI,0,0
ICELEKWANE,2,0
ILANDA,1,0
IHOBO-HOBO,7,0
MKUTSULWA,7,1
FUNO,3,0
KWAZA,3,0
GIWU,8,0
SIGENU,1,0
TSAKA,7,0
NONDZABA,6,0
SISIWANA,0,0
GWABENI,4,0
SISWANA,6,0
MOFALA,10,0
MBOVANE,10,0
XIBI,3,0
MDLWAMBA,8,0
GUBANXA,8,0
MBETHANKUNZI,9,0
MCHANE,1,0
MBONGISA,1,1
MTHANTHI,8,1
MMEMZI,9,1
MDLEBE,10,0
MQOKOLO,3,0
DUZE,7,1
OVAL EAST,10,0
OVAL,4,0
BROWNE,3,0
HULL,9,0
CARROT,7,0
PAGAN,6,0
MELON,8,0
WILDE SALIE,2,0
SOUR FIG,1,0
ADA,2,0
DEBORAH,11,0
DAPHINE,1,0
SANTA BARBRA,7,0
STACEY,10,0
PHEZOLO,0,0
VELANI,4,0
SAKUMZI,5,0
uMVENTSHANE,1,0
MISSISSIPI,9,1
BOSKLOOF,2,0
MARABOU ,5,1
TROUT,4,0
MZURI,5,0
ANTILIA,0,0
SUMMER HILL,4,0
BEECHWOOD ESTATE,0,0
FAIRY GLEN,5,1
HANNA-LYNN,1,0
SABRINA,4,0
WESTACRE,1,0
PERSIUS,2,0
CAROLINE,1,1
ATTALIA,5,1
SATARA,4,1
SILWERMIST,1,0
MILSON,3,1
AVERSHAM,2,0
FAIRHAVENS,5,0
WINDEMERE,4,1
WELGEVONDEN ,4,0
LARKHALL,0,0
AUSTEN,2,0
WELLS,0,0
TOBACCO,1,1
JOE FOURIE,1,0
MANSION,5,0
BARNABAS SHAW,5,0
RICHARD RIDGILL,1,0
MARSH ALLISTON,2,1
"""SIR LOWRY'S PASS""",1,0
MATAUNG,4,0
MAHANYELE,4,0
KHORHOEK ,0,0
OLD SIR LOWRYS PASS,4,0
ASHWOOD,5,0
BRITS,5,0
BAKOENA,3,0
BILLET,5,0
GISELA,1,0
NISSEN,3,0
MAGWEBU,3,0
BRINKHUIS,5,0
FOREST VILLAGE,3,0
BLUE ROCK,4,0
N2,3,0
GALLOP,3,0
PERSHERON,2,0
HANOVARIAN,0,0
CANTER,2,0
POLO CROSS,1,0
LIPPIZANER,2,0
BRIDLE PATH,1,1
ARABIAN,6,0
LILLY,5,0
SHOPANE,4,1
VIA LUCIA ,0,0
VIA TRE DONNE,1,0
VIA CONCETTA,2,0
VIA LUCIA,0,1
VIA MARIA,5,0
IDIOM,1,0
LONGWAY UP,1,1
VIA LESLEY,1,1
VIA ZUZARA,2,0
BEZWENI,3,0
VIA LYDIA ,3,0
GLADES,4,1
WATERS EDGE,3,0
DE WERF,6,0
EASTRIDGE,3,1
ELANDS KLOOF,3,1
SWEETWATERS,2,0
CLEARWATERS,3,1
ROBINA,4,1
ANTIGUA ISLAND,0,0
ST CROIX,2,0
SAN MARCO,1,0
ST MARTINS,3,0
PALM BEACH,1,0
MONTEGO BAY,5,0
WATERWAYS,5,0
HARBOUR ISLAND,5,0
LEMOENBOOM,4,0
ANTILLES,4,0
SAN JUAN,3,0
CAYMAN BEACH,4,0
BLOUBOS,5,0
OCTOPUS,2,0
"""GORDON'S BAY""",5,0
FLOW,4,0
GALJOEN,5,0
INKVIS,2,0
JAN BRUIN,1,0
KATONKEL,5,0
LEERVIS,2,0
DALLAS,2,0
HOUSTON,3,0
PLAY,2,1
GRAISON,5,0
ASBIJAN,3,0
SOUTHFORK,0,0
FARLOW,3,0
CRYSTAL CREEK,2,0
DENNEHOF,1,0
NAZLI,3,0
WACK WACK,0,0
KLEIN PLASIE,1,0
HARBOUR PARK,3,1
CASTELLANA,1,0
BERGAMOT,3,0
SEVILLE,5,1
ROOI ELS,5,0
VIRGILIA,3,0
VLIER,5,0
BELLOW,3,0
COUNTRY MEWS,0,0
MILLBROOK,1,1
WHITTLE,6,0
PEAKS VIEW,3,1
RIVERSIDE PINES,5,0
ADMIRALS,2,1
GARY PLAYER,4,0
MARCUS,5,1
WHISTLEWOOD,4,0
MOUNTAIN BREEZE,4,0
ISLANDER,1,0
MANDARIN,1,0
CLEMENTINE,0,0
CHESTNUT CLOSE,0,1
WAIRAKEI,0,0
WINGED FOOT,4,0
GLEN EAGLES,3,1
MID OCEAN,1,0
PRAIRIE DUNES,3,0
FOUNTAIN VALLEY,4,0
SARNIA,3,0
MOUNT VIEW,5,0
NEPTUNES PLACE,3,0
NEPTUNES,6,0
TONY,1,0
GINA,5,1
BEACHCOMBER,4,0
THE VILLAS,5,0
GORDONS,1,1
GORDONS ,1,0
WINDJAMMER,3,1
GONDOLA,5,0
BERTIES,4,0
ST JOHN,0,0
CALYPSO,3,0
BLUE WATERS,1,0
SEA ,3,0
SIR LOWRY ESTATE,4,1
KAKIEBOS,3,0
MIKES,1,0
DURMONTÃ‰,2,0
THE WATER,5,0
SWING,1,1
YOUTH,2,1
AQUA,4,0
OUDE WERF,1,0
SEAFARI,2,0
NARWHAL,6,0
 ROYAL DU CAP,5,0
SEETEUFEL,4,1
GUSTROUW,3,0
FIRLANDS MEADOW,3,0
MOUNTAIN STREAM,2,0
FIRLANDS MINOR,1,1
WATERMILL,0,0
MISTY FALLS,2,0
CRYSTAL WATERS,4,0
2nd,2,0
1st,5,0
3rd,1,1
4th,3,0
6th,2,0
5th,1,0
LAZENA FIRLANDS,3,0
FIN,5,0
BECQUELIN,4,0
CHILWAN,5,0
BROADLANDS FACTORY PARK,3,0
TEST CENTRE,0,0
DINSLEY,4,1
LAKER,4,0
OSMOND,5,1
CLARKSON,0,0
BRICS CENTRE,2,0
RALA RALA,0,0
THUKUMBELA,2,0
NOXOLO,5,0
ZIWANE,5,0
PHALISO,2,0
KUTHU,4,1
VUKAYI,5,1
MKHIVA,1,1
KAYA,5,0
WILDEGANS,3,0
BROMELIA,1,0
SERCOR,5,0
ANNIKE,4,0
VALDA,2,1
ADELA,0,1
SURAYA,0,0
TANIA,2,0
VERONICA,4,0
NATASHA,4,0
SERINA,3,1
BLOUW,4,1
GELDENHUYS,3,0
CASSIES,4,1
NADIA,3,0
"""O' CONNELL""",3,1
SHIREEN,1,0
FATIMA,0,1
ZEANETTE,2,1
FAREAL,2,1
TRACY,6,0
STEPHANIE,5,0
SOLLY ARENDSE,4,0
ZAIDA,5,0
JOHAAR ADAM,5,1
WILHELMINA SCHAEFFER,3,1
HASSAN KHAN,1,0
JOHANNA PRESENCE,4,1
OUMA FRANSMAN,2,1
PIETMAN DREYER,4,0
FAKIER HASSIEM,5,0
EDWARD BAARD,1,0
JAN HARTOGH,0,0
SAN ANGELO,2,0
JAKOEF ABEL,4,0
AWIE JOSEPH,5,0
MOOSA KARAAN,4,0
JAMIAH GAFALDIEN,2,0
SAAID GABIER,3,1
LATIEF,3,1
LATIEP CASSIEM,1,0
EBB,4,1
DOLFYN,2,0
CRAB,1,0
JOHN WYNGAARD,5,1
EBRAHIM BAZIER,4,0
WILLIAM STEWART,4,0
CHANITA,0,0
ABSOLOM,1,1
FREDERICKS,1,0
MBADU,3,1
JURIES,5,0
LE GRANGE,4,1
TOKIA,1,0
PRINCETON,4,0
SORBONNE,2,0
NINETEENTH,3,1
LARUS,5,0
MASAKHANE,3,0
LUKHANYISO,1,0
NONQUBELA,3,0
NOMASABATHA,1,1
MADYIBA,0,0
AIDA,2,0
CHICAGO,3,1
CATS,3,1
STRAND_ONE,1,0
CHIANTI HEIGHTS,3,0
SAVANNA MEWS,5,0
STRAND GARDENS,3,0
SOTE RIA,3,0
HERMUS,4,1
STRAND MEWS,0,0
STRAND MEADOWS,3,0
STRAND RIDGE,5,0
STRAND MANOR,4,0
"""CHILDS 'HAVEN""",5,0
MAGATYA,5,0
PHIKELELA,0,1
FIKILE,4,0
MAGQAZA,4,0
WAHLINZWA,2,0
SIKHWATSHA,5,0
MAJOLA,2,0
NOMBULA,5,0
NTANGA,0,0
LINDI,0,0
MXOLISI,2,0
LONJA,3,0
SELVEN,3,1
MICHAEL,2,0
DONTSA,3,0
KULA,1,0
KALENI,3,0
MANDLA,3,1
NYAWUZA,2,1
CELIWE,2,0
LUMKA,2,1
WATSHAYA,4,0
MANENGELE,0,0
TYAWE,5,0
NDZUZO,1,0
KOYINI,3,0
SITHUNZI,2,0
BENOX,6,0
JOEL,4,0
NTSINGA,2,0
XELO,4,0
YOTO,0,0
SINYENYWEBA,0,0
NOBONGINKOSI,3,0
DUMISANI,1,0
EKUTHULENI,3,0
DINISO,1,0
HELA,4,0
KULUNGILE,1,0
NOBUHLE,3,1
CHUNYISWA,2,0
NOMAMPONDO,1,0
KRELE,4,1
RACAZA,2,0
MBAMBISO,3,1
BUKWANA,3,0
KHANYISO,5,0
BLAW,0,0
MBANDEZELO,3,0
COPACABANA,2,1
GRAFTON,5,0
PINE CREEK ESTATE ,2,0
PINE CREEK ESTATE,5,0
MOUNTAIN FERN,5,0
EMERALD FERN,1,0
MAZEPPA FERN,5,0
SEYCHELLES,2,0
KESTREL ,5,1
COPPER,4,0
MALDIVES,2,0
CAPE WEAVER,5,1
CAPE CORMORANT,4,0
ROYAL FERN,3,0
FOX TAIL,6,0
FERNWOOD WEST,2,1
LADY,2,0
REUNION,4,1
ASRIN,3,0
DUTCHESS,5,0
ISIKOLO,3,0
ASANDA,5,0
KALKOENJIE,3,0
YNBOS,2,0
BROWN,2,0
STERRETJIE,0,0
FESTUS,1,0
TYESI,5,0
MORGENDAL,3,0
JANTJIES,5,1
BREWERY,4,1
OOSTERLIG,2,0
ABATTOIR,4,0
WEBB,3,0
LOWER ALABAMA,5,0
MAYIPHEU,2,0
SOLANI,4,0
MOERIDA,0,0
VASS,4,0
LUDICK,3,0
ARRIES,2,0
SLAWERS ,4,0
APRIL,4,0
OCTOBER,3,0
MASWANA,2,0
DWERG,5,1
AZIZ,1,1
JEFTHA,2,0
LOWER GORDONS BAY,2,0
WENTZEL,1,0
RAILOUN,5,1
ST. ANDREWS ,3,0
ST. ANDREWS,4,1
WESTCOTT ,4,0
WILLIAM SERGEANT,3,0
CEMETERY,2,0
CROSS COUNTRY,2,0
XOTONGO,2,1
BLACK FOREST,3,0
SEA ISLAND,3,0
BOBBY LOCKE,5,1
KING FISHER,1,0
ROYAL DU CAP,5,1
MONDEOR,3,0
"""HERON'S REST""",5,0
FISH EAGLE ,3,0
WALBROOK,0,1
STELLENTIA,4,0
RHEINMETALL DENEL MUNITION SERVICE,2,1
MUNITION,5,0
MACASSAR,2,1
LAKEY,2,0
LANRUST,2,0
RANONKEL,3,0
WORDSWORTH,3,0
PULTENEY,4,1
EASTBURNE,1,0
NIASSA,2,0
GOUKA,2,0
PANTANAL,4,0
 OLD MAIN,4,0
ALDABRA,1,1
SUNDARBANS,1,1
ASSEGAI,1,0
NARIVA,1,0
GOLDEN GATE,0,0
EVROS,3,0
ROSTHERNE,2,0
BLACKWATER,2,1
BOSCHPLAAT ,4,1
RANA,0,0
ZEEKOEIVLEI,0,0
NYLSVLEY,3,1
KILEN,3,0
SELENGA,2,0
BERLENE,2,0
TISA,4,0
RANNOCH,4,0
MAPACHA,1,1
KOBE,3,0
MONTROSE ,0,0
TASEK,3,0
FRESCO,0,0
BODENSEE,2,1
GOUGH,2,0
SALIEN,4,0
CARLINGFORD ,3,0
SANTAY,4,0
VENDICARI,4,1
WAITUNA,1,0
CHEYENNE,3,0
MANTIS,5,1
DERSINGHAM,4,0
HORICON,2,0
ALAKSEN,1,0
DOMICA,3,0
COBOURG,2,1
APSLEY,4,0
HILDEBRANDT,4,0
MARISMAS,1,0
CODRINGTON,5,1
LAURENT,2,0
ANCHIETA,4,1
MINSMERE,1,0
BOGORIA,4,0
KASSINA,2,0
ANURA,1,0
ASHMORE,0,0
PETTIGO,4,0
HIGHLANDER,0,0
HEUVEL,1,0
BENFICA,4,1
HOTSPUR,3,1
LOF,1,0
GROENLAND,4,0
WATERFOWL,4,0
COCOO,1,0
UNITED,3,0
GAIL ARENDSE,1,0
BASIL FEBRUARY,2,0
LEONARD DOMAN,2,0
COLLEEN WILLIAMS,2,0
ABRAHAM WYNGAARDT,4,1
ESTHER ARENDSE,3,0
HADJIE ARNOLD,3,0
SERSANT DAMON,3,0
MAGDELINE GILA,2,0
NOMSA MAPHONGWANA,0,0
DORETHEO ESAU,2,1
ASHLEY KRIEL,1,0
CHARLIE ETSON,0,0
THOMAS SHABANGU,3,1
MPUMELELO DLABANTU,0,0
HANNAH MAGERMAN,4,0
SHEIKH YUSUF,2,0
BILBERRY,4,1
FLOWERBUSH,4,0
ANTON FRANSCH,1,0
ANTHURIUM,2,0
PEPPERBUSH,4,0
PARROT,3,0
MILLY,0,0
ULIN,2,0
AUSTER,4,0
COMELY,4,1
TOBAGO,0,0
AFRICAN GREY,4,0
BLOOM,1,0
OLYFBOOM,5,0
DABCHICK,3,0
MUSICA,4,0
DECOR,1,0
PETER JACOBS,3,0
MANUEL,0,0
MWELI,3,0
ROB,3,1
DUIKER ,3,0
ADAMS,3,0
FUSION,3,0
SOEKMEKAAR,2,1
KRYMEKAAR,3,0
SEEK,4,0
HIDE,4,0
KABELJOU,4,0
WEG,2,0
VIS,2,0
CHARLIE BROWN,4,0
SNOOPY,3,0
FAH,2,0
DOH,3,0
SOPRAAN,0,0
SOH,1,0
HOEPOE,0,1
OKLAHOMA,3,0
HAWAII,3,1
SHOWBOAT,1,0
BIND,0,0
RUBEN,4,0
TANGANYIKA,4,0
NAKURU,3,0
THURSLEY,2,0
SAFRON,2,1
CANARIUM,4,1
SOURBERRY,1,0
SUMACH,2,0
ANGELO,3,0
BUNDING COURT,1,1
REEB,0,0
LA,3,0
ALT,2,0
MES,1,0
COLMAN,3,0
BLEND,0,0
DENEL,0,0
TIE,1,0
MARGATE,0,1
CAPE COD,2,0
LUCKY BAY,4,0
BONDI BEACH,1,0
MAHO BEACH,2,1
MALIDIVES,2,0
NISSI BEACH,3,0
VAMPIRE,2,0
TWANG,2,1
BRAAF,2,0
MARY,4,0
SHARON ,4,0
BRAVO,0,0
KRAMAT,2,1
PETERS,0,1
OAHU,2,0
CHAMPAGNE BEACH,2,0
SOUTH BAY,1,0
SABANG,4,0
SIDARI BEACH,1,1
NEMTO,5,0
BORA BORA BAY,1,0
FLAMENCO BAY,4,0
ORETI BEACH,3,0
MORGAT,3,0
OCATA,1,1
GLASS BEACH,4,0
OLD FAURE,2,1
EDGE,0,0
WATER BERRY,3,0
REGINA ETSON,1,0
BEYERS NAUDE,3,0
JOLENE SIMONS,3,0
ALLIUM,2,0
KAMEEL,2,1
POPPY,1,0
WILDEBEES,4,1
MOOI,1,1
CROCUS,3,0
MAORI ,3,0
CONDOLIER,4,0
CASTLEMAINE,1,0
SIBAYA,1,1
POYNTON,2,1
SWALE,1,1
THERMOPYLAE,4,1
CROYDON ,3,0
SHAKESPEARE,0,0
SAGITTARIUS,2,0
FEVER TREE,3,0
PALACE,0,0
JOHANNESBURG,2,1
PRETORIA,2,0
MACAULEY,0,0
COLONIAL,3,0
BOSCHPLAAT,4,0
ACORN CREEK,2,0
LARNACA,0,0
WAHLBERG,2,0
WASUR,1,0
HELOS,3,0
LOOK,1,0
GERSHWIN,1,0
HONEYWORT,2,0
AJAM,1,0
MAYA BAY,1,0
SANDVLEI,4,0
ANDREW SINDEN,1,0
ANTIPOLIS ,4,0
CAPE WILLOW,4,1
THE STEYNE,3,0
MWEZO,4,1
SEPTEMBER,4,0
GOMBA,2,0
KYSTER,3,0
KOERIES,4,0
JANTJIE,4,0
WILLEMSE,3,0
FREEZIA,1,0
KLINK,1,0
JANTJIE ,3,1
KWILI,0,0
RABA,1,1
THEODORE,1,1
NGCEPE,4,0
AMILIA,4,0
WALES,0,0
ROSEN,4,0
CARRIAGE,4,0
SUNNYSIDE,5,0
PERFECTA,16,0
HERMES,19,0
WALLFLOWER,9,1
BRIDGEWATER,4,1
POWERFUL,14,1
DORSETSHIRE,10,0
TRANSVAAL,11,0
N1,5,0
KOEBERG,11,0
PATTON,12,1
BURTON,6,1
VAN WYK,3,1
KOEBERG ROAD SOUTH SERVICE,12,0
GLAMIS,7,0
BASSON,17,0
UPPER CAMP,15,0
PATRIOT,19,0
ST BENES,2,0
ST ANNES,21,0
AINSDALE,0,0
MCGREGOR,14,0
HELY,20,0
VAN GOENS,14,0
HIGHGATE,13,0
EASTMAN,8,1
WERK,21,0
SYDOW,0,0
DELLVILLE,2,0
"""N'DABENI""",17,0
DELVILLE,4,0
DISCOVERY,16,0
OUDE MOLEN,17,0
NDABENI,9,0
DIESEL,11,0
THE TRIANGLE,16,0
HOCKEY,10,0
OLD MILL,3,0
BAYETE,20,0
RYGER,15,0
ANNEX,2,0
PAROW,15,0
QUALITY,6,0
SUFFOLK,11,0
FERNDALE,12,0
COLIN,15,0
LANGHAM,1,0
HIGHCLERE,10,0
NORWAY,3,0
MIRAMONTE,19,0
JANSSENS,12,1
BODMIN,11,0
STEEN,13,1
KENDALL,0,1
AMSTEL,0,0
RUSPERS,12,0
PRESTIGE,17,0
MOWBRAY,18,0
HARWICH,0,0
MELCK,9,1
MORNINGSIDE,20,1
AVONDUUR,18,1
BANCROFT,13,1
PIET GROBLER,18,0
YSTERPLAAT,19,0
GOLD,21,0
PRINCESS ALICE,4,0
DICK KING,7,0
SILVER,16,1
ELIZABETH ROOS,13,1
LANDDROST,14,0
FRANK ROBB,14,0
FORRIDON,5,0
SHERIDAN,17,0
LOANADA,0,0
ALERS HANKEY,7,0
ARVANA,5,1
AVONDRUS,9,0
FESTIVAL,12,0
WEMYSS,2,0
FROOME,19,0
E R SYFRET,15,1
NAHUM,16,1
ALBOW,8,0
MAX,7,0
KETTLEY,5,0
SAUL,2,0
STANBERRY,9,0
CHAMIOS,7,0
PALMETTO,2,0
CHAMOIS,19,0
GRAMPUS,16,1
NARWAHL,21,1
LINCLUDEN,6,0
FARNWORTH,15,0
SANTOS,8,0
FOURJAY,16,0
AUCKLAND,12,0
VRYSTAAT,20,1
ACETON,15,1
ALWIN,1,0
KOALA,10,1
UPPER SILVA,13,0
SILVA,11,0
JOHN HEDDON,2,0
SHADDOCK,20,1
DIEP,7,0
FENWICK,15,0
CORAH,5,1
LORRIMER,19,1
KALMAH,15,0
FONTANA,4,0
IDAHO,13,1
DESIGN,5,0
MINNOW,2,1
BARBEL,7,1
GLENIFFER,9,0
CONWAY,1,0
RYK,10,0
ONSE JAN,5,0
SECTION,2,0
LOUIS GLASSMAN,6,1
CALCUTTA,3,0
NATAL,5,0
MOSSELBAAI,20,0
LOWESTOFT,1,0
LEOPARD,19,1
SHROPSHIRE,6,0
PRESIDENT KRUGER,8,0
AMPHION,13,0
N1 RAMP,15,0
INNOVATION,16,0
PRODUCT,13,1
KOEBERG ROAD RAMP,14,0
GOGOSOA,16,0
JAKES GERWEL,3,0
HEINZ,4,0
GREENTURF,3,0
HALLATH,2,0
RYBURG,6,1
TURFBURG,6,0
ATHON,3,0
HOWICK,4,0
MIDMAR,6,0
FALLS ,2,0
LAUREN,0,0
HALATH,4,0
LONEDOWN ,2,0
JOHNTURF,6,0
LONSTON,4,1
LANSPORT,4,0
MIDMAR ,4,1
ATHIA,3,0
RYSTON,0,1
HURON,0,0
LANSIA,6,0
PORATH,7,1
SURIA,6,1
BUALL,5,0
LANSBURG,1,0
BEGONIA,3,0
DAHLIA,5,0
ATHWOOD,1,0
JIM FRANCIS,2,0
MANDEL,6,1
BLOSSOM,6,0
ALLEMAN,7,0
GIDEON,0,1
SURRAN,3,0
ATHWOOD ,2,0
GROENPOORT ,4,0
GROENPOORT,6,0
GRASS RIDGE,3,0
LODEWYK,6,0
DIRK ADAMS,5,0
ALLIES,1,0
SPARROW,3,0
CARRICK,4,0
ESTER,6,0
REEN,3,1
MASTERMAN,1,0
NEWFIELDS,6,0
SIMON,5,0
CLAUDE,5,0
DESRE,1,1
WELBY,4,0
BEVAN,6,0
ANGELA,6,0
ANTWERPEN,6,0
WILHELMUS,3,0
GENOOTSKAP,2,0
SKIP,4,1
JOOLAY,3,0
HABIBIA,0,1
PARKER,6,1
LATVAN,4,0
GANGES,4,0
GATESVILLE,1,0
DURR,1,0
SOMER,0,0
VOORJAAR,6,0
TOBY,6,0
PORTAVUE,3,0
VOORSPOED,5,0
FRIENDLY,5,1
VOORUITSIG,6,0
JILL,6,0
KIM,1,0
ABRAHAMS,7,0
TORRID,1,0
DIAMANT,5,0
QUASAR,3,0
GONUBIE,3,0
ESK,4,0
SIRUS,3,0
RUIMTE,3,0
ARNO,1,0
PISCES,1,1
KARIEGA,6,0
LYNE,5,0
LETABA,1,1
BOT,1,0
AMAZON,4,0
CREE,5,0
OLIFANTS,5,0
BOYNE,2,1
KUNENE,3,0
VYGEKRAAL,1,1
MARICO,7,0
OHIO,3,0
DELAWARE,5,0
COLORADO,7,0
BAAKENS,1,0
EBRAHIM,6,0
PHILIPPI RING,3,0
RAYNER,5,1
MOIRA,2,0
SHELBY,6,1
PAULUS,2,0
BAKKER,0,0
CLARA,1,0
FOUCHE,6,0
CARBON,2,0
FILLIES,2,1
COMITY,2,0
VELOCITY,5,0
ENDEAVOUR,4,0
MYMONA,4,0
MASLAMONEY,6,0
GANI,2,0
THAMES,0,0
RED RIVER,0,0
TAGUS,0,0
WYE,5,0
MANENBERG,4,0
VISTULA,6,0
MAGALIES,6,0
TIBER,7,1
TUGELA,3,1
TEES,5,0
"""MORI'E""",4,0
ZAGHRAH,6,0
PATSY,4,1
RIO GRANDE,2,0
RUITERS,3,0
DENZEL,2,0
MONTINI,2,0
PECOS,5,0
THE DOWNS,4,0
USK,2,0
ANTHEA,7,0
LETTIE,7,0
MADGE,1,0
LINDT,0,0
JANSEN,6,0
FADIELA,3,0
NELLIE,5,0
MATILDA,5,0
LILLIAN,6,1
SPEY,1,0
HILDA,1,0
JOHANNA,5,0
SABIE,5,1
RENOSTER ,4,1
RENOSTER,5,0
PAM,2,0
OLGA,6,1
RENOSTER ROAD GRANDE,5,0
PLATE,4,0
MOEFIEDA ,7,0
ROESHANDA,0,0
RHONE,4,0
PETRA,1,0
CAM,3,1
AUDREY,6,0
SONDEREND,0,0
BEATRIX,3,0
COLLEEN,5,0
CORRIE,7,0
SEINE,6,0
STORMS RIVER,1,0
EVA,5,0
SWAKOP,7,1
SCHELDT,7,0
GRIETA,3,1
INGA,2,1
DUINEFONTEIN,4,0
THEMBANI,3,0
NTANDO,1,0
YUSUF DADOO ,4,0
HARRY GWALA ,3,0
ASHLEY FORBES ,3,0
SOPHIA TEMA,1,0
HELEN JOSEPH,5,1
SONGEZE,4,0
VUYO,6,0
QABAZI ,5,0
NGAMBU,4,0
KHANYA,2,0
JABULANI MIYA,2,0
LUNGILE DABA,3,0
KHAYNI,6,0
BANZI,6,1
PHELA,5,0
ZOLI MALINDI ,0,0
BUYELWA TSHANDU,3,0
NY 4,5,0
BANTU,0,1
AMANDLA,5,0
ANDILE JACOBS,5,0
LILIAN NQOYI,6,0
NKOSIYABO MIZA,4,0
RAY ALEXANDER,6,0
STANLEY JONASI,4,0
LUZUKO,6,0
DOROTHY ZIHLANGU,4,1
OLIVER TAMBO,3,1
LYDIA MZAMANE,5,0
CHRISMAS TINTO,1,0
JENNY SCHREINER,6,0
PHOENIX,3,1
PRISCILLA MUGENI,3,1
CONDOR,3,0
SHIKRA,4,0
GRIFFON,2,0
BLIZZARD,3,0
MERLIN,2,0
SILVERSTREAM,3,0
KASOUGA,7,0
KEI,3,0
IRVINE,6,1
HUMBER,1,0
JORDAN,4,0
DON,5,0
MCCRAWL ,6,0
MARAWAAN,1,0
WASHIELA,2,0
SAM,5,0
BILLY,0,0
CLAYTON,6,0
GREAT FISH,0,0
GAMTOOS,1,1
GAMKA,3,0
ELSJIESKRAAL,7,0
ELBE,5,1
SHERLY,2,0
CHARNELLE,6,0
GOURITZ,5,0
MOPOLO,1,0
JADE,2,0
ONYX,3,1
VENSTER,0,0
DANUBE,2,0
BASHEE,6,0
KAREEDOU,3,1
EASTERPEAK,1,0
TOWERKOP,6,0
CATHEDRAL,2,0
GROOTKOP,1,0
HEX,6,0
SUGARLOAF,2,0
SLANGHOEK,2,0
TOUSBERG,3,0
DWYKA,3,0
CYCLONE,2,0
TRINIDAD,6,0
HURRICANE,6,0
BARBADOS,6,0
TWISTER,1,0
BERMUDA,5,1
BAHAMAS,3,0
TORNADO,2,0
CARIBBEAN,1,0
JOE SLOVO,1,0
CHRIS HANI,5,0
MCOSANA,5,0
JOE MODISE,5,1
ANNE SILINGA,2,0
VIVA,1,1
DORA TAMANE,6,0
CONTINUA,1,0
IVY GCINA,3,0
